gene	chr	start	end
ABCC5	3	183700560	183700797
ABCC5	3	183703129	183703168
ABCC5	3	183705556	183705707
ABCC5	3	183706358	183706517
ABCC5	3	183707012	183707173
ABCC5	3	183732050	183732182
ABCC6	16	16243988	16244100
ABCC6	16	16244433	16244631
ABCC6	16	16248483	16248653
ABCC6	16	16248728	16248890
ABCC6	16	16251518	16251668
ABCC6	16	16253337	16253442
ABCC6	16	16255293	16255423
ABCC6	16	16256848	16257051
ABCC6	16	16259478	16259792
ABCC6	16	16263501	16263712
ABCC6	16	16267139	16267263
ABCC6	16	16269766	16269845
ABCC6	16	16271307	16271485
ABCC6	16	16272653	16272824
ABCC6	16	16276267	16276447
ABCC6	16	16276659	16276789
ABCC6	16	16278814	16278893
ABCC6	16	16280979	16281070
ABCC6	16	16282686	16282833
ABCC6	16	16284019	16284226
ABCC6	16	16286685	16286781
ABCC6	16	16291876	16292041
ABCC6	16	16295856	16296037
ABCC6	16	16297265	16297472
ABCC6	16	16302583	16302718
ABCC6	16	16306040	16306105
ABCC6	16	16308179	16308308
ABCC6	16	16313409	16313541
ABCC6	16	16313677	16313806
ABCC6	16	16315423	16315690
ABCC6	16	16317254	16317293
ABCD1	23	152990720	152991623
ABCD1	23	152994685	152994869
ABCD1	23	153001564	153001710
ABCD1	23	153001797	153001969
ABCD1	23	153002609	153002707
ABCD1	23	153005544	153005693
ABCD1	23	153006026	153006175
ABCD1	23	153008439	153008527
ABCD1	23	153008673	153008802
ABCD1	23	153008941	153009191
ABCD3	1	94884033	94884146
ABCD3	1	94924161	94924201
ABCD3	1	94930329	94930431
ABCD3	1	94933473	94933565
ABCD3	1	94939320	94939393
ABCD3	1	94940697	94940798
ABCD3	1	94941168	94941295
ABCD3	1	94943813	94943873
ABCD3	1	94944078	94944108
ABCD3	1	94946018	94946164
ABCD3	1	94948724	94948797
ABCD3	1	94953096	94953169
ABCD3	1	94953248	94953349
ABCD3	1	94953446	94953541
ABCD3	1	94955279	94955374
ABCD3	1	94955457	94955533
ABCD3	1	94956738	94956805
ABCD3	1	94964156	94964237
ABCD3	1	94964337	94964406
ABCD3	1	94964499	94964592
ABCD3	1	94965049	94965172
ABCD3	1	94972092	94972200
ABCD3	1	94980700	94980760
ABCD3	1	94982606	94982687
ABCD4	14	74753162	74753234
ABCD4	14	74753402	74753521
ABCD4	14	74754511	74754591
ABCD4	14	74754908	74754964
ABCD4	14	74755417	74755470
ABCD4	14	74756184	74756224
ABCD4	14	74756728	74756823
ABCD4	14	74756992	74757204
ABCD4	14	74758988	74759081
ABCD4	14	74759252	74759347
ABCD4	14	74759449	74759574
ABCD4	14	74759855	74759953
ABCD4	14	74761849	74761903
ABCD4	14	74762555	74762684
ABCD4	14	74763034	74763154
ABCD4	14	74764631	74764774
ABCD4	14	74766249	74766380
ABCD4	14	74766851	74766973
ABCD4	14	74769576	74769617
ABCE1	4	146025563	146025669
ABCE1	4	146026755	146026844
ABCE1	4	146029165	146029266
ABCE1	4	146030282	146030403
ABCE1	4	146031253	146031394
ABCE1	4	146031525	146031598
ABCE1	4	146032118	146032218
ABCE1	4	146033389	146033482
ABCE1	4	146038443	146038568
ABCE1	4	146041082	146041307
ABCE1	4	146042324	146042387
ABCE1	4	146042483	146042545
ABCE1	4	146044171	146044285
ABCE1	4	146044365	146044511
ABCE1	4	146044628	146044754
ABCE1	4	146046140	146046255
ABCE1	4	146048676	146048727
ABCF1	6	30539263	30539339
ABCF1	6	30545184	30545234
ABCF1	6	30545593	30545692
ABCF1	6	30545851	30545981
ABCF1	6	30546123	30546164
ABCF1	6	30546245	30546356
ABCF1	6	30547706	30547784
ABCF1	6	30548181	30548298
ABCF1	6	30550169	30550286
ABCF1	6	30550841	30550967
ABCF1	6	30551383	30551487
ABCF1	6	30551580	30551669
ABCF1	6	30551967	30552110
ABCF1	6	30552193	30552345
ABCF1	6	30553035	30553122
ABCF1	6	30553333	30553461
ABCF1	6	30553654	30553770
ABCF1	6	30553909	30554084
ABCF1	6	30554249	30554327
ABCF1	6	30554416	30554490
ABCF1	6	30557463	30557499
ABCF1	6	30557581	30557753
ABCF1	6	30557924	30557992
ABCF1	6	30558081	30558157
ABCF1	6	30558310	30558480
ABCF2	7	150905155	150905195
ABCF2	7	150911138	150911279
ABCF2	7	150911963	150912170
ABCF2	7	150912688	150912820
ABCF2	7	150913051	150913117
ABCF2	7	150915165	150915279
ABCF2	7	150915645	150915738
ABCF2	7	150915838	150915961
ABCF2	7	150916148	150916247
ABCF2	7	150918662	150918768
ABCF2	7	150919605	150919704
ABCF2	7	150920762	150920937
ABCF2	7	150921016	150921202
ABCF2	7	150921860	150922076
ABCF2	7	150923389	150923546
ABCF3	3	183903994	183904070
ABCF3	3	183904293	183904444
ABCF3	3	183904582	183904665
ABCF3	3	183905183	183905233
ABCF3	3	183905450	183905551
ABCF3	3	183905647	183905773
ABCF3	3	183905927	183906197
ABCF3	3	183906547	183906631
ABCF3	3	183906715	183906778
ABCF3	3	183906874	183906934
ABCF3	3	183907041	183907067
ABCF3	3	183907174	183907233
ABCF3	3	183907343	183907547
ABCF3	3	183907641	183907721
ABCF3	3	183908785	183908833
ABCF3	3	183908909	183909045
ABCF3	3	183910387	183910479
ABCF3	3	183910591	183910686
ABCF3	3	183910888	183911024
ABCF3	3	183911151	183911242
ABCF3	3	183911326	183911488
ABCG1	21	43621784	43621835
ABCG1	21	43636264	43636300
ABCG1	21	43639371	43639416
ABCG1	21	43640080	43640158
ABCG1	21	43645779	43646026
ABCG1	21	43691178	43691299
ABCG1	21	43693411	43693547
ABCG1	21	43697003	43697057
ABCG1	21	43702382	43702531
ABCG1	21	43704668	43704795
ABCG1	21	43705988	43706106
ABCG1	21	43707997	43708185
ABCG1	21	43708319	43708424
ABCG1	21	43710158	43710330
ABCG1	21	43711200	43711304
ABCG1	21	43711606	43711768
ABCG1	21	43714650	43714772
ABCG1	21	43716272	43716504
ABCG2	4	89013384	89013535
ABCG2	4	89015727	89015813
ABCG2	4	89016670	89016763
ABCG2	4	89018603	89018761
ABCG2	4	89020474	89020602
ABCG2	4	89022380	89022473
ABCG2	4	89028334	89028420
ABCG2	4	89034453	89034707
ABCG2	4	89036107	89036212
ABCG2	4	89039259	89039414
ABCG2	4	89042785	89042946
ABCG2	4	89052211	89052367
ABCG2	4	89052953	89053071
ABCG2	4	89053726	89053789
ABCG2	4	89060943	89061149
ABHD1	2	27346815	27346932
ABHD1	2	27351307	27351471
ABHD1	2	27351811	27351997
ABHD1	2	27352182	27352231
ABHD1	2	27352380	27352496
ABHD1	2	27352620	27352797
ABHD1	2	27352971	27353023
ABHD1	2	27353117	27353286
ABHD1	2	27353399	27353614
ABHD10	3	111697907	111698052
ABHD10	3	111700629	111700816
ABHD10	3	111705109	111705224
ABHD10	3	111705759	111705900
ABHD10	3	111710222	111710570
ABHD11	7	73150887	73151023
ABHD11	7	73151257	73151442
ABHD11	7	73151549	73151723
ABHD11	7	73151890	73152067
ABHD11	7	73152204	73152474
ABHD11	7	73152656	73152795
ABHD11	7	73152974	73153129
ABHD12	20	25275607	25275668
ABHD12	20	25281479	25281522
ABHD12	20	25282853	25282984
ABHD12	20	25284184	25284266
ABHD12	20	25287467	25287553
ABHD12	20	25288600	25288683
ABHD12	20	25289091	25289132
ABHD12	20	25290080	25290213
ABHD12	20	25295559	25295608
ABHD12	20	25297682	25297716
ABHD12	20	25300833	25300956
ABHD12	20	25303959	25304068
ABHD12	20	25319861	25319989
ABHD12	20	25371147	25371341
ABHD12B	14	51338891	51338998
ABHD12B	14	51345550	51345567
ABHD12B	14	51347168	51347291
ABHD12B	14	51348312	51348346
ABHD12B	14	51352330	51352379
ABHD12B	14	51352482	51352615
ABHD12B	14	51353363	51353404
ABHD12B	14	51355540	51355623
ABHD12B	14	51368545	51368631
ABHD12B	14	51370105	51370187
ABHD12B	14	51370790	51370912
ABHD12B	14	51371055	51371086
ABHD13	13	108881565	108882582
ABHD14A	3	52009150	52009222
ABHD14A	3	52011885	52012100
ABHD14A	3	52012273	52012392
ABHD14A	3	52014407	52014646
ABHD14A	3	52014850	52015036
ABHD14B	3	52003440	52003623
ABHD14B	3	52003957	52004202
ABHD14B	3	52005474	52005688
ABHD15	17	27889577	27890106
ABHD15	17	27893102	27893986
ABHD2	15	89659557	89659754
ABHD2	15	89694906	89695085
ABHD2	15	89698596	89698767
ABHD2	15	89719041	89719228
ABHD2	15	89728653	89728749
ABHD2	15	89731422	89731536
ABHD2	15	89734309	89734382
ABHD2	15	89736464	89736552
ABHD2	15	89738456	89738656
ABHD3	18	19231550	19231726
ABHD3	18	19236820	19236989
ABHD3	18	19237063	19237115
ABHD3	18	19239129	19239306
ABHD3	18	19244077	19244193
ABHD3	18	19263879	19263928
ABHD3	18	19282275	19282461
ABHD3	18	19283543	19283710
ABHD3	18	19284463	19284628
ABHD4	14	23067214	23067240
ABHD4	14	23070570	23070662
ABHD4	14	23072293	23072669
ABHD4	14	23072828	23072986
ABHD4	14	23075326	23075441
ABHD4	14	23078628	23078818
ABHD4	14	23079763	23079856
ABHD5	3	43732483	43732533
ABHD5	3	43740766	43740855
ABHD5	3	43743705	43744081
ABHD5	3	43753199	43753357
ABHD5	3	43756437	43756552
ABHD5	3	43759161	43759351
ABHD5	3	43759933	43760026
ABHD6	3	58242312	58242434
ABHD6	3	58252914	58253074
ABHD6	3	58255046	58255163
ABHD6	3	58256657	58256793
ABHD6	3	58260383	58260544
ABHD6	3	58270810	58270868
ABHD6	3	58271078	58271182
ABHD6	3	58279314	58279494
ABHD8	19	17403468	17403642
ABHD8	19	17405095	17405315
ABHD8	19	17405482	17405656
ABHD8	19	17411663	17412427
ABI1	10	27037497	27037676
ABI1	10	27040525	27040714
ABI1	10	27044582	27044672
ABI1	10	27047989	27048169
ABI1	10	27052807	27052891
ABI1	10	27054145	27054249
ABI1	10	27057779	27057923
ABI1	10	27059172	27059276
ABI1	10	27060002	27060020
ABI1	10	27065992	27066172
ABI1	10	27112065	27112236
ABI1	10	27128660	27128714
ABI1	10	27149674	27149794
ABI2	2	204193236	204193356
ABI2	2	204231598	204231769
ABI2	2	204244929	204245109
ABI2	2	204255767	204255868
ABI2	2	204259421	204259571
ABI2	2	204260377	204260505
ABI2	2	204267297	204267459
ABI2	2	204276006	204276096
ABI2	2	204281629	204281806
ABI2	2	204291898	204292077
ABI3BP	3	100469337	100469456
ABI3BP	3	100470394	100470520
ABI3BP	3	100471629	100471794
ABI3BP	3	100472661	100472694
ABI3BP	3	100473454	100473537
ABI3BP	3	100484683	100484795
ABI3BP	3	100489585	100489798
ABI3BP	3	100493447	100493519
ABI3BP	3	100494049	100494181
ABI3BP	3	100497126	100497222
ABI3BP	3	100498974	100499055
ABI3BP	3	100508296	100508362
ABI3BP	3	100511533	100511614
ABI3BP	3	100513765	100513849
ABI3BP	3	100515251	100515314
ABI3BP	3	100523634	100523712
ABI3BP	3	100527003	100527081
ABI3BP	3	100565214	100565292
ABI3BP	3	100566444	100566519
ABI3BP	3	100567643	100567721
ABI3BP	3	100568887	100568965
ABI3BP	3	100569502	100569580
ABI3BP	3	100570717	100570786
ABI3BP	3	100581153	100581231
ABI3BP	3	100583675	100583753
ABI3BP	3	100585721	100585802
ABI3BP	3	100593683	100593779
ABI3BP	3	100594350	100594425
ABI3BP	3	100595354	100595406
ABI3BP	3	100604378	100604434
ABI3BP	3	100604984	100605169
ABI3BP	3	100617604	100617740
ABI3BP	3	100621460	100621532
ABI3BP	3	100645144	100645327
ABI3BP	3	100712148	100712251
ABL1	9	133589705	133589844
ABL1	9	133710832	133710914
ABL1	9	133729449	133729626
ABL1	9	133730186	133730485
ABL1	9	133738148	133738424
ABL1	9	133747514	133747602
ABL1	9	133748245	133748426
ABL1	9	133750253	133750441
ABL1	9	133753800	133753956
ABL1	9	133755453	133755546
ABL1	9	133755885	133756053
ABL1	9	133759354	133761072
ABL2	1	179076851	179078578
ABL2	1	179079415	179079592
ABL2	1	179079938	179079982
ABL2	1	179081442	179081535
ABL2	1	179084011	179084167
ABL2	1	179086465	179086653
ABL2	1	179087720	179087901
ABL2	1	179089323	179089411
ABL2	1	179090728	179091004
ABL2	1	179095510	179095809
ABL2	1	179100444	179100618
ABL2	1	179102445	179102511
ABL2	1	179112066	179112181
ABL2	1	179198374	179198534
ABLIM1	10	116196017	116196134
ABLIM1	10	116197601	116197685
ABLIM1	10	116198933	116199014
ABLIM1	10	116200769	116200838
ABLIM1	10	116201479	116201547
ABLIM1	10	116203786	116203895
ABLIM1	10	116205069	116205164
ABLIM1	10	116207637	116207781
ABLIM1	10	116211381	116211432
ABLIM1	10	116213136	116213244
ABLIM1	10	116225455	116225588
ABLIM1	10	116227938	116227977
ABLIM1	10	116232734	116232893
ABLIM1	10	116233636	116233717
ABLIM1	10	116245054	116245141
ABLIM1	10	116247715	116247777
ABLIM1	10	116251548	116251639
ABLIM1	10	116304762	116304859
ABLIM1	10	116307407	116307537
ABLIM1	10	116331054	116331167
ABLIM1	10	116335173	116335360
ABLIM1	10	116361584	116361722
ABLIM1	10	116417714	116417961
ABLIM1	10	116444047	116444114
ABO	9	136131051	136131745
ABO	9	136132794	136132931
ABO	9	136133485	136133524
ABO	9	136135221	136135272
ABO	9	136136719	136136779
ABO	9	136137500	136137573
ABO	9	136150576	136150607
ABR	17	909318	909411
ABR	17	910403	910554
ABR	17	912917	913026
ABR	17	913967	914105
ABR	17	915084	915227
ABR	17	915926	916039
ABR	17	916343	916406
ABR	17	953288	953423
ABR	17	953775	953876
ABR	17	959273	959351
ABR	17	960236	960344
ABR	17	961208	961287
ABR	17	961983	962109
ABR	17	970315	970484
ABR	17	973207	973332
ABR	17	975852	975996
ABR	17	976863	976919
ABR	17	982568	982632
ABR	17	986758	986869
ABR	17	994903	995092
ABR	17	1003875	1003977
ABR	17	1012172	1012310
ABR	17	1028516	1028704
ABR	17	1082959	1083023
ABRA	8	107773263	107773744
ABRA	8	107781749	107782420
ABT1	6	26597209	26597453
ABT1	6	26598140	26598340
ABT1	6	26598491	26598875
ABTB1	3	127391867	127391926
ABTB1	3	127393232	127393298
ABTB1	3	127393386	127393445
ABTB1	3	127394811	127394959
ABTB1	3	127395113	127395276
ABTB1	3	127395377	127395426
ABTB1	3	127395808	127395928
ABTB1	3	127396009	127396131
ABTB1	3	127396306	127396408
ABTB1	3	127396517	127396688
ABTB1	3	127398826	127399030
ABTB1	3	127399110	127399320
ABTB2	11	34173932	34174133
ABTB2	11	34175810	34175927
ABTB2	11	34176246	34176318
ABTB2	11	34180841	34180935
ABTB2	11	34181451	34181557
ABTB2	11	34181793	34181902
ABTB2	11	34182448	34182630
ABTB2	11	34184121	34184354
ABTB2	11	34186231	34186370
ABTB2	11	34186805	34186905
ABTB2	11	34188804	34188909
ABTB2	11	34189448	34189541
ABTB2	11	34192451	34192620
ABTB2	11	34194700	34194856
ABTB2	11	34218870	34219087
ABTB2	11	34226089	34226239
ABTB2	11	34378246	34378574
ACAA1	3	38164536	38164615
ACAA1	3	38167054	38167203
ACAA1	3	38167315	38167374
ACAA1	3	38167651	38167834
ACAA1	3	38167999	38168193
ACAA1	3	38169275	38169359
ACAA1	3	38170779	38170881
ACAA1	3	38173085	38173131
ACAA1	3	38173415	38173498
ACAA1	3	38175441	38175502
ACAA1	3	38178081	38178178
ACAA1	3	38178354	38178528
ACAA2	18	47310215	47310303
ACAA2	18	47311565	47311723
ACAA2	18	47313659	47313733
ACAA2	18	47317838	47317971
ACAA2	18	47318520	47318699
ACAA2	18	47320648	47320799
ACAA2	18	47322133	47322253
ACAA2	18	47323834	47323966
ACAA2	18	47329055	47329225
ACAA2	18	47339837	47339856
ACACA	17	35444249	35444376
ACACA	17	35445871	35446011
ACACA	17	35453929	35454103
ACACA	17	35454763	35454921
ACACA	17	35468464	35468580
ACACA	17	35470021	35470202
ACACA	17	35478275	35478414
ACACA	17	35479451	35479551
ACACA	17	35482617	35482717
ACACA	17	35486289	35486413
ACACA	17	35486999	35487146
ACACA	17	35506786	35506900
ACACA	17	35508224	35508348
ACACA	17	35512603	35512704
ACACA	17	35518693	35518966
ACACA	17	35536199	35536349
ACACA	17	35538140	35538299
ACACA	17	35545215	35545422
ACACA	17	35548059	35548218
ACACA	17	35549029	35549248
ACACA	17	35550313	35550358
ACACA	17	35557080	35557128
ACACA	17	35557368	35557428
ACACA	17	35562677	35562788
ACACA	17	35563695	35563795
ACACA	17	35564569	35564716
ACACA	17	35567379	35567406
ACACA	17	35578643	35578765
ACACA	17	35580431	35580524
ACACA	17	35581911	35582028
ACACA	17	35583258	35583375
ACACA	17	35591888	35592016
ACACA	17	35597390	35597482
ACACA	17	35598867	35598971
ACACA	17	35600285	35600477
ACACA	17	35601502	35601652
ACACA	17	35601994	35602132
ACACA	17	35603740	35603894
ACACA	17	35604933	35605082
ACACA	17	35605515	35605600
ACACA	17	35608929	35609036
ACACA	17	35609810	35609964
ACACA	17	35614623	35614790
ACACA	17	35615132	35615297
ACACA	17	35616280	35616454
ACACA	17	35620586	35620799
ACACA	17	35627640	35627754
ACACA	17	35631082	35631192
ACACA	17	35632842	35632944
ACACA	17	35633924	35634009
ACACA	17	35634787	35634900
ACACA	17	35640166	35640308
ACACA	17	35641737	35641873
ACACA	17	35656203	35656259
ACACA	17	35687111	35687367
ACACA	17	35696762	35696812
ACACA	17	35766350	35766391
ACACB	12	109577209	109577865
ACACB	12	109604664	109604800
ACACB	12	109605699	109605841
ACACB	12	109609608	109609721
ACACB	12	109610078	109610163
ACACB	12	109611935	109612037
ACACB	12	109613734	109613847
ACACB	12	109613956	109614070
ACACB	12	109616891	109617104
ACACB	12	109617720	109617894
ACACB	12	109623382	109623547
ACACB	12	109625802	109625969
ACACB	12	109629416	109629570
ACACB	12	109629650	109629757
ACACB	12	109631451	109631536
ACACB	12	109634811	109634960
ACACB	12	109637205	109637359
ACACB	12	109639370	109639508
ACACB	12	109644513	109644663
ACACB	12	109646968	109647160
ACACB	12	109650639	109650743
ACACB	12	109654421	109654513
ACACB	12	109654599	109654727
ACACB	12	109660310	109660427
ACACB	12	109660602	109660719
ACACB	12	109661618	109661711
ACACB	12	109665174	109665296
ACACB	12	109670472	109670613
ACACB	12	109671551	109671654
ACACB	12	109671741	109671852
ACACB	12	109673116	109673176
ACACB	12	109673409	109673454
ACACB	12	109674968	109675187
ACACB	12	109677633	109677792
ACACB	12	109678881	109679088
ACACB	12	109680240	109680399
ACACB	12	109683429	109683555
ACACB	12	109683982	109684255
ACACB	12	109685409	109685510
ACACB	12	109687787	109687911
ACACB	12	109689849	109689963
ACACB	12	109690818	109690965
ACACB	12	109692017	109692141
ACACB	12	109693943	109694043
ACACB	12	109696071	109696171
ACACB	12	109696776	109696915
ACACB	12	109698283	109698464
ACACB	12	109700160	109700276
ACACB	12	109702035	109702193
ACACB	12	109702913	109703087
ACACB	12	109703192	109703332
ACACB	12	109704039	109704169
ACAD10	12	112130512	112130702
ACAD10	12	112139964	112140116
ACAD10	12	112143540	112143738
ACAD10	12	112147328	112147490
ACAD10	12	112148075	112148171
ACAD10	12	112150300	112150463
ACAD10	12	112153623	112153768
ACAD10	12	112159473	112159545
ACAD10	12	112165764	112165949
ACAD10	12	112167608	112167762
ACAD10	12	112171725	112171874
ACAD10	12	112174633	112174810
ACAD10	12	112182445	112182849
ACAD10	12	112183946	112184090
ACAD10	12	112184851	112184992
ACAD10	12	112185097	112185191
ACAD10	12	112186119	112186281
ACAD10	12	112186975	112187151
ACAD10	12	112191574	112191721
ACAD10	12	112193470	112193551
ACAD10	12	112194135	112194279
ACAD11	3	132277813	132277931
ACAD11	3	132278675	132278788
ACAD11	3	132279943	132280063
ACAD11	3	132294614	132294772
ACAD11	3	132295786	132295861
ACAD11	3	132297638	132297727
ACAD11	3	132298334	132298404
ACAD11	3	132322071	132322173
ACAD11	3	132323940	132324051
ACAD11	3	132337476	132337618
ACAD11	3	132338310	132338391
ACAD11	3	132345533	132345663
ACAD11	3	132347182	132347292
ACAD11	3	132349279	132349404
ACAD11	3	132350183	132350325
ACAD11	3	132358334	132358502
ACAD11	3	132360814	132360979
ACAD11	3	132361519	132361648
ACAD11	3	132363639	132363742
ACAD11	3	132378445	132378597
ACAD8	11	134123493	134123605
ACAD8	11	134126440	134126544
ACAD8	11	134126980	134127153
ACAD8	11	134128407	134128520
ACAD8	11	134128900	134128980
ACAD8	11	134129500	134129641
ACAD8	11	134130936	134131075
ACAD8	11	134131167	134131268
ACAD8	11	134131630	134131786
ACAD8	11	134132412	134132518
ACAD8	11	134134800	134134856
ACAD9	3	128598533	128598686
ACAD9	3	128603494	128603591
ACAD9	3	128612396	128612501
ACAD9	3	128614151	128614261
ACAD9	3	128615277	128615381
ACAD9	3	128616473	128616555
ACAD9	3	128618128	128618306
ACAD9	3	128620117	128620194
ACAD9	3	128621394	128621473
ACAD9	3	128622903	128622977
ACAD9	3	128623227	128623350
ACAD9	3	128624962	128625094
ACAD9	3	128627026	128627109
ACAD9	3	128627814	128627944
ACAD9	3	128628185	128628266
ACAD9	3	128628862	128628994
ACAD9	3	128629582	128629658
ACAD9	3	128631348	128631452
ACADM	1	76190471	76190504
ACADM	1	76194072	76194175
ACADM	1	76198327	76198428
ACADM	1	76198536	76198609
ACADM	1	76199211	76199315
ACADM	1	76200474	76200558
ACADM	1	76205663	76205797
ACADM	1	76211489	76211601
ACADM	1	76215102	76215246
ACADM	1	76216134	76216233
ACADM	1	76226805	76227057
ACADM	1	76228375	76228450
ACADS	12	121163687	121163736
ACADS	12	121164827	121164994
ACADS	12	121174787	121174940
ACADS	12	121175157	121175272
ACADS	12	121175638	121175793
ACADS	12	121176081	121176255
ACADS	12	121176334	121176475
ACADS	12	121176621	121176720
ACADS	12	121176941	121177001
ACADS	12	121177097	121177253
ACADSB	10	124768544	124768589
ACADSB	10	124793870	124794033
ACADSB	10	124797261	124797365
ACADSB	10	124799980	124800190
ACADSB	10	124800723	124800897
ACADSB	10	124802560	124802689
ACADSB	10	124803907	124804003
ACADSB	10	124806723	124806816
ACADSB	10	124810563	124810704
ACADSB	10	124812575	124812678
ACADSB	10	124813209	124813283
ACADVL	17	7123302	7123367
ACADVL	17	7123439	7123518
ACADVL	17	7123781	7123850
ACADVL	17	7123921	7123997
ACADVL	17	7124083	7124151
ACADVL	17	7124241	7124379
ACADVL	17	7124855	7125003
ACADVL	17	7125269	7125402
ACADVL	17	7125494	7125623
ACADVL	17	7125984	7126186
ACADVL	17	7126450	7126558
ACADVL	17	7126961	7127051
ACADVL	17	7127130	7127196
ACADVL	17	7127285	7127390
ACADVL	17	7127463	7127564
ACADVL	17	7127638	7127714
ACADVL	17	7127797	7127873
ACADVL	17	7127959	7128035
ACADVL	17	7128126	7128205
ACADVL	17	7128274	7128418
ACAP1	17	7240052	7240108
ACAP1	17	7240629	7240690
ACAP1	17	7245265	7245388
ACAP1	17	7245592	7245649
ACAP1	17	7245733	7245795
ACAP1	17	7246696	7246883
ACAP1	17	7247023	7247071
ACAP1	17	7247178	7247277
ACAP1	17	7247366	7247444
ACAP1	17	7247856	7247969
ACAP1	17	7249561	7249616
ACAP1	17	7249708	7249812
ACAP1	17	7250125	7250252
ACAP1	17	7250348	7250563
ACAP1	17	7251239	7251312
ACAP1	17	7251444	7251542
ACAP1	17	7251623	7251796
ACAP1	17	7252312	7252488
ACAP1	17	7253262	7253375
ACAP1	17	7253444	7253558
ACAP1	17	7254267	7254320
ACAP1	17	7254612	7254716
ACAP2	3	195000055	195000159
ACAP2	3	195006523	195006588
ACAP2	3	195009848	195009962
ACAP2	3	195012433	195012546
ACAP2	3	195012992	195013183
ACAP2	3	195015446	195015542
ACAP2	3	195016435	195016623
ACAP2	3	195017917	195018012
ACAP2	3	195022302	195022375
ACAP2	3	195022693	195022905
ACAP2	3	195027238	195027347
ACAP2	3	195027950	195028054
